Billing country,Billing region,Billing city,Product type,Product title,Product variant title,Day,Shipping country,Shipping region,Shipping city,Product ID,Order or return,New or returning customer,Company name,Company location name,Is B2B order,Number of products bought together,Order ID,Sale ID,Gross sales,Discounts,Returns,Net sales,Shipping charges,Taxes,Total sales,Quantity ordered
Canada,Ontario,Toronto,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-03,Canada,Ontario,Toronto,1.94929E+12,order,New,,,FALSE,1,3.16893E+12,1.0519E+13,82.99,0,0,82.99,0,10.79,93.78,1
United Kingdom,,Perth,,,,2021-01-03,Canada,Saskatchewan,Waldheim ,,order,New,,,FALSE,0,3.16859E+12,1.0518E+13,0,0,0,0,0,0,0,0
Canada,Manitoba,Winnipeg,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-03,Canada,Manitoba,Winnipeg,1.94929E+12,order,Returning,,,FALSE,1,3.16849E+12,1.05177E+13,82.99,-16.59,0,66.4,0,3.32,69.72,1
United Kingdom,,Cam,,Trench Coat,XL,2021-01-03,United Kingdom,,Cam,4.46952E+12,order,New,,,FALSE,2,3.16778E+12,1.05157E+13,79.99,0,0,79.99,0,0,79.99,1
Canada,Manitoba,Winnipeg,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-03,Canada,Manitoba,Winnipeg,1.94929E+12,return,New,,,FALSE,1,3.08379E+12,1.05174E+13,0,0,-58.1,-58.1,0,-2.91,-61.01,0
Canada,Ontario,Richmond Hill,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-03,Canada,Ontario,Richmond Hill,1.94929E+12,order,New,,,FALSE,1,3.16881E+12,1.05187E+13,90.99,0,0,90.99,0,11.83,102.82,1
Canada,Ontario,Toronto,,,,2021-01-03,Canada,Ontario,Toronto,,order,New,,,FALSE,1,3.16893E+12,1.0519E+13,0,0,0,0,0,0,0,0
Canada,Manitoba,Winnipeg,,,,2021-01-03,Canada,Manitoba,Winnipeg,,order,Returning,,,FALSE,1,3.16849E+12,1.05177E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Richmond Hill,,,,2021-01-03,Canada,Ontario,Richmond Hill,,order,New,,,FALSE,1,3.16881E+12,1.05187E+13,0,0,0,0,0,0,0,0
United Kingdom,,Cam,,Hoodie,XL,2021-01-03,United Kingdom,,Cam,4.46952E+12,order,New,,,FALSE,2,3.16778E+12,1.05157E+13,74.99,0,0,74.99,0,0,74.99,1
United Kingdom,,Cam,,,,2021-01-03,United Kingdom,,Cam,,order,New,,,FALSE,2,3.16778E+12,1.05157E+13,0,0,0,0,19.99,0,19.99,0
United Kingdom,,Perth,,,,2021-01-03,Canada,Saskatchewan,Waldheim ,0,order,New,,,FALSE,0,3.16859E+12,1.0518E+13,93.49,0,0,93.49,0,4.67,98.16,1
United States,Wisconsin,APPLETON,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-04,United States,Wisconsin,APPLETON,1.94929E+12,order,New,,,FALSE,1,3.17033E+12,1.05233E+13,95.99,0,0,95.99,0,0,95.99,1
United States,California,Los Angeles,,,,2021-01-04,United States,California,Los Angeles,,order,New,,,FALSE,1,3.16954E+12,1.05208E+13,0,0,0,0,19.99,0,19.99,0
Canada,Ontario,Toronto,,,,2021-01-04,Canada,Ontario,Toronto,,order,New,,,FALSE,1,3.16967E+12,1.05212E+13,0,0,0,0,0,0,0,0
United States,California,Los Angeles,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-04,United States,California,Los Angeles,1.94929E+12,order,New,,,FALSE,1,3.16954E+12,1.05208E+13,82.99,0,0,82.99,0,0,82.99,1
United States,Florida,Delray Beach,,Hoodie,XL,2021-01-04,United States,Florida,Delray Beach,4.46952E+12,order,New,,,FALSE,2,3.16972E+12,1.05214E+13,74.99,0,0,74.99,0,0,74.99,1
United States,Florida,Delray Beach,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-04,United States,Florida,Delray Beach,1.94929E+12,order,New,,,FALSE,2,3.16972E+12,1.05214E+13,99.99,0,0,99.99,0,0,99.99,1
Canada,Ontario,Rockwood,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-04,Canada,Ontario,Rockwood,1.94929E+12,order,New,,,FALSE,1,3.16944E+12,1.05205E+13,95.99,0,0,95.99,0,12.48,108.47,1
United States,Florida,Delray Beach,,,,2021-01-04,United States,Florida,Delray Beach,,order,New,,,FALSE,2,3.16972E+12,1.05214E+13,0,0,0,0,19.99,0,19.99,0
United States,Wisconsin,APPLETON,,,,2021-01-04,United States,Wisconsin,APPLETON,,order,New,,,FALSE,1,3.17033E+12,1.05233E+13,0,0,0,0,19.99,0,19.99,0
Canada,Manitoba,Winnipeg,,,,2021-01-04,Canada,Manitoba,Winnipeg,,order,New,,,FALSE,1,3.16968E+12,1.05212E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-04,Canada,Ontario,Toronto,1.94929E+12,order,New,,,FALSE,1,3.16967E+12,1.05212E+13,95.99,0,0,95.99,0,12.48,108.47,1
Canada,Ontario,Rockwood,,,,2021-01-04,Canada,Ontario,Rockwood,,order,New,,,FALSE,1,3.16944E+12,1.05205E+13,0,0,0,0,0,0,0,0
Canada,Manitoba,Winnipeg,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-04,Canada,Manitoba,Winnipeg,1.94929E+12,order,New,,,FALSE,1,3.16968E+12,1.05212E+13,99.99,0,0,99.99,0,5,104.99,1
Canada,Ontario,Toronto,,Medical Snuggie,S,2021-01-05,Canada,Ontario,Toronto,4.47367E+12,order,New,,,FALSE,1,3.17192E+12,1.05282E+13,27.29,0,0,27.29,0,3.55,30.84,1
Canada,Ontario,Barrie,,Medical Snuggie,M2,2021-01-05,Canada,Ontario,Barrie,4.47367E+12,order,New,,,FALSE,1,3.1717E+12,1.05275E+13,37.19,0,0,37.19,0,4.83,42.02,1
Canada,Ontario,Barrie,,,,2021-01-05,Canada,Ontario,Barrie,,order,New,,,FALSE,1,3.1717E+12,1.05275E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Toronto,,,,2021-01-05,Canada,Ontario,Toronto,,order,New,,,FALSE,1,3.17192E+12,1.05282E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Mississauga,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-06,Canada,Ontario,Mississauga,1.94929E+12,return,New,,,FALSE,2,3.15638E+12,1.05329E+13,0,0,-72.8,-72.8,0,-9.46,-82.26,0
United States,Colorado,Centennial,Clothing,3 Season Heated Coat,XS,2021-01-06,United States,Colorado,Centennial,1.85914E+12,order,Returning,,,FALSE,1,3.17392E+12,1.05344E+13,175.99,0,0,175.99,0,0,175.99,1
Canada,Ontario,Mississauga,,Hoodie,M1,2021-01-06,Canada,Ontario,Mississauga,4.46952E+12,return,New,,,FALSE,2,3.15638E+12,1.05329E+13,0,0,-43.99,-43.99,0,-5.72,-49.71,0
Canada,Ontario,Thornhill,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-06,Canada,Ontario,Thornhill,1.94929E+12,return,New,,,FALSE,1,3.15808E+12,1.05331E+13,0,0,-132.79,-132.79,0,-17.26,-150.05,0
Canada,Ontario,Burlington,,,,2021-01-06,Canada,Ontario,Oakville,,order,New,,,FALSE,1,3.17236E+12,1.05295E+13,0,0,0,0,0,0,0,0
United States,Colorado,Centennial,,,,2021-01-06,United States,Colorado,Centennial,,order,Returning,,,FALSE,1,3.17392E+12,1.05344E+13,0,0,0,0,19.99,0,19.99,0
Canada,Ontario,Burlington,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-06,Canada,Ontario,Oakville,1.94929E+12,order,New,,,FALSE,1,3.17236E+12,1.05295E+13,82.99,0,0,82.99,0,10.79,93.78,1
Canada,Quebec,Laval,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-06,Canada,Quebec,Laval,1.94929E+12,return,New,,,FALSE,1,3.14093E+12,1.05329E+13,0,0,-82.99,-82.99,0,-4.15,-87.14,0
Canada,Alberta,Calgary,,,,2021-01-07,Canada,Alberta,Calgary,,return,New,,,FALSE,0,2.50058E+12,1.05415E+13,0,0,-4.7,-4.7,0,0,-4.7,0
Canada,Ontario,Thornhill,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-07,Canada,Ontario,Thornhill,1.94929E+12,return,New,,,FALSE,1,3.0803E+12,1.05421E+13,0,0,-70,-70,0,-9.1,-79.1,0
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,M2,2021-01-07,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,3.17649E+12,1.05405E+13,37.18,0,0,37.18,0,4.83,42.01,2
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,XS,2021-01-07,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,3.17649E+12,1.05405E+13,35.97,0,0,35.97,0,4.68,40.65,3
Canada,Ontario,Toronto,,,,2021-01-07,Canada,Ontario,Toronto,,order,Returning,,,FALSE,1,3.17649E+12,1.05405E+13,0,0,0,0,0,0,0,0
Canada,Ontario,waterdown,,Clinic Order Medical Snuggie,L,2021-01-07,Canada,Ontario,waterdown,4.6145E+12,order,Returning,,,FALSE,1,3.17685E+12,1.05417E+13,41.3,0,0,41.3,0,5.37,46.67,2
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,M1,2021-01-07,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,3.17649E+12,1.05405E+13,31.98,0,0,31.98,0,4.16,36.14,2
Canada,Ontario,waterdown,,Clinic Order Medical Snuggie,S,2021-01-07,Canada,Ontario,waterdown,4.6145E+12,order,Returning,,,FALSE,1,3.17685E+12,1.05417E+13,27.3,0,0,27.3,0,3.55,30.85,2
Canada,Ontario,St. Thomas,,Medical Snuggie,L,2021-01-07,Canada,Ontario,St. Thomas,4.47367E+12,order,New,,,FALSE,1,3.17687E+12,1.05417E+13,41.24,0,0,41.24,0,5.36,46.6,1
Canada,Saskatchewan,Prince Albert,,,,2021-01-07,Canada,Saskatchewan,Prince Albert,,return,New,,,FALSE,3,3.1433E+12,1.05423E+13,0,0,-15.05,-15.05,0,0,-15.05,0
Canada,Ontario,waterdown,,Clinic Order Medical Snuggie,M1,2021-01-07,Canada,Ontario,waterdown,4.6145E+12,order,Returning,,,FALSE,1,3.17685E+12,1.05417E+13,47.97,0,0,47.97,0,6.24,54.21,3
Canada,Ontario,waterdown,,,,2021-01-07,Canada,Ontario,waterdown,,order,Returning,,,FALSE,1,3.17685E+12,1.05417E+13,0,0,0,0,0,0,0,0
Canada,Ontario,waterdown,,Clinic Order Medical Snuggie,M2,2021-01-07,Canada,Ontario,waterdown,4.6145E+12,order,Returning,,,FALSE,1,3.17685E+12,1.05417E+13,55.77,0,0,55.77,0,7.25,63.02,3
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,S,2021-01-07,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,3.17649E+12,1.05405E+13,40.95,0,0,40.95,0,5.32,46.27,3
Canada,Ontario,St. Thomas,,,,2021-01-07,Canada,Ontario,St. Thomas,,order,New,,,FALSE,1,3.17687E+12,1.05417E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,British Columbia,New Westminster,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-08,Canada,British Columbia,New Westminster,1.94929E+12,order,New,,,FALSE,1,3.17979E+12,1.05489E+13,90.99,0,0,90.99,0,4.55,95.54,1
Canada,British Columbia,New Westminster,,,,2021-01-08,Canada,British Columbia,New Westminster,,order,New,,,FALSE,1,3.17979E+12,1.05489E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,,,2021-01-08,Canada,Ontario,Toronto,,order,New,,,FALSE,1,3.17965E+12,1.05484E+13,0,0,0,0,0,0,0,0
Canada,British Columbia,OKANAGAN FALLS,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2021-01-08,Canada,British Columbia,OKANAGAN FALLS,1.94929E+12,order,New,,,FALSE,1,3.17969E+12,1.05485E+13,86.99,0,0,86.99,0,4.35,91.34,1
Canada,Ontario,Markham,,,,2021-01-08,Canada,Ontario,Markham,,order,New,,,FALSE,1,3.17928E+12,1.05473E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Markham,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-08,Canada,Ontario,Markham,1.94929E+12,order,New,,,FALSE,1,3.17928E+12,1.05473E+13,99.99,0,0,99.99,0,13,112.99,1
Canada,Ontario,Toronto,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-08,Canada,Ontario,Toronto,1.94929E+12,order,New,,,FALSE,1,3.17965E+12,1.05484E+13,95.99,0,0,95.99,0,12.48,108.47,1
Canada,British Columbia,OKANAGAN FALLS,,,,2021-01-08,Canada,British Columbia,OKANAGAN FALLS,,order,New,,,FALSE,1,3.17969E+12,1.05485E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Brampton,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2021-01-09,Canada,Ontario,Brampton,1.94929E+12,order,New,,,FALSE,1,3.18038E+12,1.05505E+13,86.99,0,0,86.99,0,11.31,98.3,1
Canada,Ontario,Kingston,,,,2021-01-09,Canada,Ontario,Kingston,,order,New,,,FALSE,1,3.18032E+12,1.05503E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Brampton,,,,2021-01-09,Canada,Ontario,Brampton,,order,New,,,FALSE,1,3.18038E+12,1.05505E+13,0,0,0,0,0,0,0,0
Canada,Alberta,Calgary,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-09,Canada,Alberta,Calgary,1.94929E+12,order,New,,,FALSE,1,3.18112E+12,1.05529E+13,90.99,0,0,90.99,0,4.55,95.54,1
Canada,Ontario,Kingston,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-09,Canada,Ontario,Kingston,1.94929E+12,order,New,,,FALSE,1,3.18032E+12,1.05503E+13,95.99,0,0,95.99,0,12.48,108.47,1
Canada,Alberta,Calgary,,,,2021-01-09,Canada,Alberta,Calgary,,order,New,,,FALSE,1,3.18112E+12,1.05529E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Ottawa,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-10,Canada,Ontario,Ottawa,1.94929E+12,order,New,,,FALSE,1,3.18252E+12,1.05572E+13,95.99,0,0,95.99,0,12.48,108.47,1
Canada,Ontario,London,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-10,Canada,Ontario,London,1.94929E+12,order,New,,,FALSE,1,3.18216E+12,1.05561E+13,90.99,0,0,90.99,0,11.83,102.82,1
Canada,Ontario,Minesing,,,,2021-01-10,Canada,Ontario,Minesing,,order,New,,,FALSE,1,3.182E+12,1.05556E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Ottawa,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2021-01-10,Canada,Ontario,Ottawa,1.94929E+12,order,New,,,FALSE,1,3.18252E+12,1.05572E+13,86.99,0,0,86.99,0,11.31,98.3,1
Canada,Ontario,Minesing,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-10,Canada,Ontario,Minesing,1.94929E+12,order,New,,,FALSE,1,3.182E+12,1.05556E+13,95.99,0,0,95.99,0,12.48,108.47,1
Canada,Ontario,London,,,,2021-01-10,Canada,Ontario,London,,order,New,,,FALSE,1,3.18216E+12,1.05561E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Ottawa,,,,2021-01-10,Canada,Ontario,Ottawa,,order,New,,,FALSE,1,3.18252E+12,1.05572E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,L,2021-01-12,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,3.1854E+12,1.05652E+13,41.3,0,0,41.3,0,5.37,46.67,2
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,XS,2021-01-12,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,3.1854E+12,1.05652E+13,23.98,0,0,23.98,0,3.12,27.1,2
Canada,Ontario,Mississauga,,,,2021-01-12,Canada,Ontario,Mississauga,,order,Returning,,,FALSE,1,3.1854E+12,1.05652E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,M1,2021-01-12,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,3.1854E+12,1.05652E+13,31.98,0,0,31.98,0,4.16,36.14,2
Canada,Alberta,Calgary,,,,2021-01-12,Canada,Alberta,Calgary,,order,New,,,FALSE,1,3.18629E+12,1.05681E+13,0,0,0,0,0,0,0,0
Canada,Alberta,Calgary,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2021-01-12,Canada,Alberta,Calgary,1.94929E+12,order,New,,,FALSE,1,3.18629E+12,1.05681E+13,86.99,0,0,86.99,0,4.35,91.34,1
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,M2,2021-01-12,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,3.1854E+12,1.05652E+13,37.18,0,0,37.18,0,4.83,42.01,2
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,S,2021-01-12,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,3.1854E+12,1.05652E+13,27.3,0,0,27.3,0,3.55,30.85,2
Canada,Ontario,Campbellville,,Clinic Order Medical Snuggie,M1,2021-01-13,Canada,Ontario,Campbellville,4.6145E+12,order,New,,,FALSE,1,3.1868E+12,1.05697E+13,31.98,0,0,31.98,0,4.16,36.14,2
Canada,Ontario,Brampton,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2021-01-13,Canada,Ontario,Brampton,1.94929E+12,order,New,,,FALSE,1,3.18704E+12,1.05701E+13,86.99,0,0,86.99,0,11.31,98.3,1
Canada,Ontario,Brampton,,,,2021-01-13,Canada,Ontario,Brampton,,order,New,,,FALSE,1,3.18704E+12,1.05701E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Campbellville,,Clinic Order Medical Snuggie,XS,2021-01-13,Canada,Ontario,Campbellville,4.6145E+12,order,New,,,FALSE,1,3.1868E+12,1.05697E+13,47.96,0,0,47.96,0,6.23,54.19,4
Canada,Ontario,Campbellville,,Clinic Order Medical Snuggie,M2,2021-01-13,Canada,Ontario,Campbellville,4.6145E+12,order,New,,,FALSE,1,3.1868E+12,1.05697E+13,37.18,0,0,37.18,0,4.83,42.01,2
Canada,Ontario,Campbellville,,Clinic Order Medical Snuggie,S,2021-01-13,Canada,Ontario,Campbellville,4.6145E+12,order,New,,,FALSE,1,3.1868E+12,1.05697E+13,27.3,0,0,27.3,0,3.55,30.85,2
United States,New Hampshire,Glen,,,,2021-01-13,United States,New Hampshire,Glen,,order,New,,,FALSE,1,3.18683E+12,1.05698E+13,0,0,0,0,20.28,0,20.28,0
United States,New Hampshire,Glen,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-13,United States,New Hampshire,Glen,1.94929E+12,order,New,,,FALSE,1,3.18683E+12,1.05698E+13,85.26,0,0,85.26,0,0,85.26,1
Canada,Ontario,Campbellville,,,,2021-01-13,Canada,Ontario,Campbellville,,order,New,,,FALSE,1,3.1868E+12,1.05697E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Niagara on the Lake,,,,2021-01-13,Canada,Ontario,Niagara on the Lake,,order,New,,,FALSE,1,3.18762E+12,1.05719E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Niagara on the Lake,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-13,Canada,Ontario,Niagara on the Lake,1.94929E+12,order,New,,,FALSE,1,3.18762E+12,1.05719E+13,99.99,0,0,99.99,0,13,112.99,1
Canada,Quebec,Québec,,,,2021-01-14,Canada,Quebec,Québec,,order,New,,,FALSE,1,3.19011E+12,1.05792E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Tupperville,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-14,Canada,Ontario,Tupperville,1.94929E+12,order,New,,,FALSE,1,3.18988E+12,1.05786E+13,99.99,0,0,99.99,0,13,112.99,1
Canada,Ontario,Burlington,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-14,Canada,Ontario,Burlington,1.94929E+12,order,New,,,FALSE,1,3.19008E+12,1.05791E+13,82.99,0,0,82.99,0,10.79,93.78,1
Canada,Ontario,Ottawa,,,,2021-01-14,Canada,Ontario,Ottawa,,order,New,,,FALSE,1,3.18969E+12,1.05781E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Tupperville,,,,2021-01-14,Canada,Ontario,Tupperville,,order,New,,,FALSE,1,3.18988E+12,1.05786E+13,0,0,0,0,0,0,0,0
United States,New York,Niagara Falls,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2021-01-14,Canada,Ontario,Thornhill,1.94929E+12,return,New,,,FALSE,1,3.15783E+12,1.05811E+13,0,0,-69.6,-69.6,0,-9.05,-78.65,0
Canada,Ontario,Orillia,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-14,Canada,Ontario,Orillia,1.94929E+12,return,New,,,FALSE,1,3.16241E+12,1.05769E+13,0,0,-80,-80,0,-10.4,-90.4,0
Canada,Alberta,Calgary,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2021-01-14,Canada,Alberta,Calgary,1.94929E+12,return,New,,,FALSE,1,3.15783E+12,1.05768E+13,0,0,-66.4,-66.4,0,-3.32,-69.72,0
Canada,Quebec,Westmount,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-14,Canada,Quebec,Westmount,1.94929E+12,return,New,,,FALSE,1,3.08487E+12,1.05769E+13,0,0,-95.99,-95.99,0,-4.8,-100.79,0
Canada,Alberta,Airdrie,,,,2021-01-14,Canada,Alberta,Airdrie,,order,New,,,FALSE,1,3.18842E+12,1.05744E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Ottawa,Clothing,"High-Top Boots ""Don't Fall Off""",,2021-01-14,Canada,Ontario,Ottawa,1.94929E+12,order,New,,,FALSE,1,3.18969E+12,1.05781E+13,90.99,0,0,90.99,0,11.83,102.82,1
Canada,Ontario,Burlington,,,,2021-01-14,Canada,Ontario,Burlington,,order,New,,,FALSE,1,3.19008E+12,1.05791E+13,0,0,0,0,0,0,0,0
