Billing country,Billing region,Billing city,Product type,Product title,Product variant title,Day,Shipping country,Shipping region,Shipping city,Product ID,Order or return,New or returning customer,Company name,Company location name,Is B2B order,Number of products bought together,Order ID,Sale ID,Gross sales,Discounts,Returns,Net sales,Shipping charges,Taxes,Total sales,Quantity ordered
Canada,Ontario,Milton,,,,2020-02-20,Canada,Ontario,Milton,,return,New,,,FALSE,1,2.02617E+12,6.23124E+12,0,0,0,0,-9.99,0,-9.99,0
Canada,Ontario,Milton,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2020-03-02,Canada,Ontario,Milton,1.94929E+12,return,New,,,FALSE,1,2.02437E+12,6.27483E+12,0,0,-91.5,-91.5,0,0,-91.5,0
Canada,Ontario,Milton,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2020-03-04,Canada,Ontario,Milton,1.94929E+12,return,New,,,FALSE,1,2.02617E+12,6.28509E+12,0,0,-90,-90,0,0,-90,0
Canada,Ontario,Kitchener,,Hoodie,M1,2020-04-18,Canada,Ontario,Kitchener,4.46952E+12,order,New,,,FALSE,1,2.11643E+12,6.49104E+12,55,-13.75,0,41.25,0,0,41.25,1
Canada,Ontario,Kitchener,,,,2020-04-18,Canada,Ontario,Kitchener,,order,New,,,FALSE,1,2.11643E+12,6.49104E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Kitchener,,,,2020-04-30,Canada,Ontario,Kitchener,,order,Returning,,,FALSE,1,2.14314E+12,6.5705E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Oakville,,Trench Coat,M2,2020-04-30,Canada,Ontario,Oakville,4.46952E+12,order,New,,,FALSE,2,2.14142E+12,6.56551E+12,73.99,-18.5,0,55.49,0,7.21,62.7,1
Canada,Ontario,Oakville,,,,2020-04-30,Canada,Ontario,Oakville,,order,New,,,FALSE,2,2.14142E+12,6.56551E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Oakville,,Trench Coat,M1,2020-04-30,Canada,Ontario,Oakville,4.46952E+12,order,New,,,FALSE,2,2.14142E+12,6.56551E+12,57.99,-14.5,0,43.49,0,5.65,49.14,1
Canada,Ontario,Oakville,,Hoodie,M2,2020-04-30,Canada,Ontario,Oakville,4.46952E+12,order,New,,,FALSE,2,2.14142E+12,6.56551E+12,65,-16.25,0,48.75,0,6.34,55.09,1
Canada,Ontario,Kitchener,,Medical Snuggie,M1,2020-04-30,Canada,Ontario,Kitchener,4.47367E+12,order,Returning,,,FALSE,1,2.14314E+12,6.5705E+12,31.99,0,0,31.99,0,4.16,36.15,1
Canada,Ontario,Oakville,,Hoodie,M1,2020-04-30,Canada,Ontario,Oakville,4.46952E+12,order,New,,,FALSE,2,2.14142E+12,6.56551E+12,55,-13.74,0,41.26,0,5.36,46.62,1
Canada,Ontario,Oakville,,Trench Coat,M1,2020-05-04,Canada,Ontario,Oakville,4.46952E+12,return,New,,,FALSE,2,2.14142E+12,6.59538E+12,0,0,-43.49,-43.49,0,-5.65,-49.14,0
Canada,Ontario,Oakville,,,,2020-05-06,Canada,Ontario,Oakville,,order,Returning,,,FALSE,1,2.15633E+12,6.60836E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Oakville,,Trench Coat,M2,2020-05-06,Canada,Ontario,Oakville,4.46952E+12,order,Returning,,,FALSE,1,2.15633E+12,6.60836E+12,73.99,-18.49,0,55.5,0,7.22,62.72,1
Canada,Quebec,Mirabel,,Trench Coat,M1,2020-07-17,Canada,Quebec,Mirabel,4.46952E+12,order,New,,,FALSE,1,2.3059E+12,7.05349E+12,57.99,0,0,57.99,0,2.9,60.89,1
Canada,Quebec,Mirabel,,,,2020-07-17,Canada,Quebec,Mirabel,,order,New,,,FALSE,1,2.3059E+12,7.05349E+12,0,0,0,0,0,0,0,0
Canada,Quebec,Mirabel,,Trench Coat,S,2020-07-17,Canada,Quebec,Mirabel,4.46952E+12,order,New,,,FALSE,1,2.3059E+12,7.05349E+12,53.59,0,0,53.59,0,2.68,56.27,1
Canada,British Columbia,North Vancouver,,,,2020-07-23,Canada,British Columbia,North Vancouver,,order,New,,,FALSE,1,2.31836E+12,7.0906E+12,0,0,0,0,0,0,0,0
Canada,British Columbia,North Vancouver,,Trench Coat,M1,2020-07-23,Canada,British Columbia,North Vancouver,4.46952E+12,order,New,,,FALSE,1,2.31836E+12,7.0906E+12,57.99,0,0,57.99,0,2.9,60.89,1
Canada,British Columbia,Port Alberni,,,,2020-07-28,Canada,British Columbia,Port Alberni,,order,New,,,FALSE,1,2.33008E+12,7.12345E+12,0,0,0,0,0,0,0,0
Canada,British Columbia,Port Alberni,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-07-28,Canada,British Columbia,Port Alberni,1.95713E+12,order,New,,,FALSE,1,2.33008E+12,7.12345E+12,150,0,0,150,0,7.5,157.5,1
Canada,Ontario,Ottawa,,,,2020-08-09,Canada,Ontario,Ottawa,,order,New,,,FALSE,1,2.35429E+12,7.19314E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Ottawa,,Medical Snuggie,M1,2020-08-09,Canada,Ontario,Ottawa,4.47367E+12,order,New,,,FALSE,1,2.35429E+12,7.19314E+12,31.99,0,0,31.99,0,4.16,36.15,1
Canada,Quebec,Boisbriand,,Trench Coat,S,2020-08-27,Canada,Quebec,Boisbriand,4.46952E+12,order,New,,,FALSE,1,2.38795E+12,7.29401E+12,53.59,0,0,53.59,0,2.68,56.27,1
Canada,Quebec,Boisbriand,,,,2020-08-27,Canada,Quebec,Boisbriand,,order,New,,,FALSE,1,2.38795E+12,7.29401E+12,0,0,0,0,0,0,0,0
Canada,Manitoba,Winnipeg,,,,2020-09-28,Canada,Manitoba,Winnipeg,,order,New,,,FALSE,1,2.44607E+12,7.46848E+12,0,0,0,0,0,0,0,0
Canada,Manitoba,Winnipeg,,Hoodie,L,2020-09-28,Canada,Manitoba,Winnipeg,4.46952E+12,order,New,,,FALSE,1,2.44607E+12,7.46848E+12,70,0,0,70,0,3.5,73.5,1
Canada,Ontario,Oakville,Clothing,3 Season Heated Coat,M2,2020-09-30,Canada,Ontario,Oakville,1.85914E+12,order,Returning,,,FALSE,1,2.44949E+12,7.47886E+12,205.99,-83.61,0,122.38,0,15.91,138.29,1
Canada,Ontario,Oakville,,,,2020-09-30,Canada,Ontario,Oakville,,order,Returning,,,FALSE,1,2.44966E+12,7.47938E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Oakville,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2020-09-30,Canada,Ontario,Oakville,1.94929E+12,order,Returning,,,FALSE,1,2.44966E+12,7.47938E+12,82.99,0,0,82.99,0,10.79,93.78,1
Canada,Ontario,Oakville,,,,2020-09-30,Canada,Ontario,Oakville,,order,Returning,,,FALSE,1,2.44949E+12,7.47886E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Napanee,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-10-02,Canada,Ontario,Napanee,1.95713E+12,order,New,,,FALSE,1,2.45382E+12,7.49213E+12,150,0,0,150,0,19.5,169.5,1
Canada,Ontario,Napanee,,,,2020-10-02,Canada,Ontario,Napanee,,order,New,,,FALSE,1,2.45382E+12,7.49213E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Belleville,,,,2020-10-03,Canada,Ontario,Belleville,,order,New,,,FALSE,1,2.45586E+12,7.49764E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Belleville,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-10-03,Canada,Ontario,Belleville,1.95713E+12,order,New,,,FALSE,1,2.45586E+12,7.49764E+12,150,0,0,150,0,19.5,169.5,1
Canada,Alberta,Athabasca,,,,2020-10-03,Canada,Alberta,Athabasca,,order,New,,,FALSE,1,2.45594E+12,7.49788E+12,0,0,0,0,0,0,0,0
Canada,Alberta,Athabasca,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-10-03,Canada,Alberta,Athabasca,1.95713E+12,order,New,,,FALSE,1,2.45594E+12,7.49788E+12,150,0,0,150,0,7.5,157.5,1
Canada,Ontario,Cambridge,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-10-06,Canada,Ontario,Cambridge,1.95713E+12,order,New,,,FALSE,1,2.46084E+12,7.5124E+12,150,0,0,150,0,19.5,169.5,1
Canada,Ontario,Cambridge,,,,2020-10-06,Canada,Ontario,Cambridge,,order,New,,,FALSE,1,2.46084E+12,7.5124E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Mississauga,,,,2020-10-07,Canada,Ontario,Mississauga,,order,New,,,FALSE,1,2.4627E+12,7.51814E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Oakville,,,,2020-10-07,Canada,Ontario,Oakville,,return,Returning,,,FALSE,1,2.44949E+12,7.5218E+12,0,0,-10.17,-10.17,0,0,-10.17,0
Canada,Ontario,Mississauga,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-10-07,Canada,Ontario,Mississauga,1.95713E+12,order,New,,,FALSE,1,2.4627E+12,7.51814E+12,150,0,0,150,0,19.5,169.5,1
Canada,Ontario,Richmond Hill,,,,2020-10-07,Canada,Ontario,Richmond Hill,,order,New,,,FALSE,1,2.4627E+12,7.51813E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Richmond Hill,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-10-07,Canada,Ontario,Richmond Hill,1.95713E+12,order,New,,,FALSE,1,2.4627E+12,7.51813E+12,150,0,0,150,0,19.5,169.5,1
Canada,Ontario,Cambridge,Clothing,"High-Top Boots ""Don't Fall Off""",,2020-10-08,Canada,Ontario,Cambridge,1.94929E+12,order,New,,,FALSE,1,2.46496E+12,7.5265E+12,99.99,0,0,99.99,0,13,112.99,1
Canada,Ontario,Cambridge,,,,2020-10-08,Canada,Ontario,Cambridge,,order,New,,,FALSE,1,2.46496E+12,7.5265E+12,0,0,0,0,0,0,0,0
Canada,Nova Scotia,Bedford,,,,2020-10-14,Canada,Nova Scotia,Bedford,,order,New,,,FALSE,2,2.47586E+12,7.55969E+12,0,0,0,0,0,0,0,0
Canada,Nova Scotia,Bedford,,Medical Snuggie,S,2020-10-14,Canada,Nova Scotia,Bedford,4.47367E+12,order,New,,,FALSE,2,2.47586E+12,7.55969E+12,27.29,0,0,27.29,0,4.09,31.38,1
Canada,Nova Scotia,Bedford,,Hoodie,S,2020-10-14,Canada,Nova Scotia,Bedford,4.46952E+12,order,New,,,FALSE,2,2.47586E+12,7.55969E+12,50,0,0,50,0,7.5,57.5,1
Canada,Northwest Territories,Fort Smith,,Medical Snuggie,L,2020-10-15,Canada,Northwest Territories,Fort Smith,4.47367E+12,order,New,,,FALSE,1,2.47752E+12,7.56476E+12,41.24,0,0,41.24,0,2.06,43.3,1
Canada,Northwest Territories,Fort Smith,,Medical Snuggie,M2,2020-10-15,Canada,Northwest Territories,Fort Smith,4.47367E+12,order,New,,,FALSE,1,2.47752E+12,7.56476E+12,37.19,0,0,37.19,0,1.86,39.05,1
Canada,Northwest Territories,Fort Smith,,Medical Snuggie,S,2020-10-15,Canada,Northwest Territories,Fort Smith,4.47367E+12,order,New,,,FALSE,1,2.47752E+12,7.56476E+12,27.29,0,0,27.29,0,1.36,28.65,1
Canada,Northwest Territories,Fort Smith,,Medical Snuggie,XL,2020-10-15,Canada,Northwest Territories,Fort Smith,4.47367E+12,order,New,,,FALSE,1,2.47752E+12,7.56476E+12,45.19,0,0,45.19,0,2.26,47.45,1
Canada,British Columbia,Victoria,,Medical Snuggie,S,2020-10-15,Canada,British Columbia,Victoria,4.47367E+12,order,New,,,FALSE,1,2.47773E+12,7.56544E+12,27.29,0,0,27.29,0,1.36,28.65,1
Canada,Ontario,Mississauga,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-10-15,Canada,Ontario,Mississauga,1.95713E+12,order,New,,,FALSE,1,2.47738E+12,7.56431E+12,150,0,0,150,0,19.5,169.5,1
Canada,Northwest Territories,Fort Smith,,Medical Snuggie,M1,2020-10-15,Canada,Northwest Territories,Fort Smith,4.47367E+12,order,New,,,FALSE,1,2.47752E+12,7.56476E+12,31.99,0,0,31.99,0,1.6,33.59,1
Canada,Northwest Territories,Fort Smith,,,,2020-10-15,Canada,Northwest Territories,Fort Smith,,order,New,,,FALSE,1,2.47752E+12,7.56476E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Mississauga,,,,2020-10-15,Canada,Ontario,Mississauga,,order,New,,,FALSE,1,2.47738E+12,7.56431E+12,0,0,0,0,0,0,0,0
Canada,British Columbia,Victoria,,,,2020-10-15,Canada,British Columbia,Victoria,,order,New,,,FALSE,1,2.47773E+12,7.56544E+12,0,0,0,0,5.99,0.3,6.29,0
Canada,Ontario,Toronto,,,,2020-10-16,Canada,Ontario,Toronto,,order,New,,,FALSE,1,2.47877E+12,7.56866E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-10-16,Canada,Ontario,Toronto,1.95713E+12,order,New,,,FALSE,1,2.47877E+12,7.56866E+12,150,0,0,150,0,19.5,169.5,1
Canada,Ontario,Kingston,,Medical Snuggie,XS,2020-10-18,Canada,Ontario,Kingston,4.47367E+12,order,New,,,FALSE,1,2.48243E+12,7.57974E+12,23.99,0,0,23.99,0,3.12,27.11,1
Canada,Ontario,Kingston,,,,2020-10-18,Canada,Ontario,Kingston,,order,New,,,FALSE,1,2.48243E+12,7.57974E+12,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Mississauga,,,,2020-10-19,Canada,Ontario,Mississauga,,order,New,,,FALSE,1,2.48325E+12,7.58229E+12,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Burlington,Clothing,3 Season Heated Coat,M1,2020-10-19,Canada,Ontario,Burlington,1.85914E+12,order,New,,,FALSE,1,2.4842E+12,7.58532E+12,196.99,0,0,196.99,0,25.61,222.6,1
Canada,Ontario,Burlington,,,,2020-10-19,Canada,Ontario,Burlington,,order,New,,,FALSE,1,2.4842E+12,7.58532E+12,0,0,0,0,0,0,0,0
Canada,Alberta,Sylvan Lake,Clothing,3 Season Heated Coat,M1,2020-10-19,Canada,Alberta,Sylvan Lake,1.85914E+12,order,New,,,FALSE,1,2.48361E+12,7.5834E+12,196.99,0,0,196.99,0,9.85,206.84,1
Canada,Ontario,Toronto,Clothing,"High-Top Boots ""Don't Fall Off""",,2020-10-19,Canada,Ontario,Toronto,1.94929E+12,order,New,,,FALSE,1,2.48395E+12,7.58451E+12,95.99,0,0,95.99,0,12.48,108.47,1
Canada,Alberta,Sylvan Lake,,,,2020-10-19,Canada,Alberta,Sylvan Lake,,order,New,,,FALSE,1,2.48361E+12,7.5834E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Mississauga,,Medical Snuggie,M2,2020-10-19,Canada,Ontario,Mississauga,4.47367E+12,order,New,,,FALSE,1,2.48325E+12,7.58229E+12,37.19,0,0,37.19,0,4.83,42.02,1
Canada,Ontario,Toronto,,,,2020-10-19,Canada,Ontario,Toronto,,order,New,,,FALSE,1,2.48395E+12,7.58451E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Grimsby,,Medical Snuggie,S,2020-10-20,Canada,Ontario,Grimsby,4.47367E+12,order,New,,,FALSE,1,2.48487E+12,7.58731E+12,27.29,0,0,27.29,0,3.55,30.84,1
Canada,Ontario,Grimsby,,,,2020-10-20,Canada,Ontario,Grimsby,,order,New,,,FALSE,1,2.48487E+12,7.58731E+12,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Toronto,,,,2020-10-21,Canada,Ontario,Toronto,,order,New,,,FALSE,1,2.48748E+12,7.59541E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,Clothing,"High-Top Boots ""Don't Fall Off""",,2020-10-21,Canada,Ontario,Toronto,1.94929E+12,order,New,,,FALSE,1,2.48748E+12,7.59541E+12,95.99,0,0,95.99,0,12.48,108.47,1
Canada,Ontario,Lincoln,,,,2020-10-23,Canada,Ontario,Lincoln,,order,New,,,FALSE,1,2.49039E+12,7.60515E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Lincoln,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-10-23,Canada,Ontario,Lincoln,1.95713E+12,order,New,,,FALSE,1,2.49039E+12,7.60515E+12,150,0,0,150,0,19.5,169.5,1
Canada,Ontario,Ottawa,,Medical Snuggie,L,2020-10-26,Canada,Quebec,Lac des Plages,4.47367E+12,order,New,,,FALSE,1,2.49414E+12,7.61643E+12,41.24,0,0,41.24,0,2.06,43.3,1
Canada,Ontario,Ottawa,,,,2020-10-26,Canada,Quebec,Lac des Plages,,order,New,,,FALSE,1,2.49414E+12,7.61643E+12,0,0,0,0,5.99,0.3,6.29,0
Canada,Quebec,Montreal,,,,2020-10-27,Canada,Quebec,Montreal,,order,New,,,FALSE,1,2.49561E+12,7.62106E+12,0,0,0,0,0,0,0,0
Canada,Alberta,Lake Louise,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2020-10-27,Canada,Alberta,Lake Louise,1.94929E+12,order,New,,,FALSE,1,2.49498E+12,7.61918E+12,82.99,0,0,82.99,0,4.15,87.14,1
Canada,Alberta,Lake Louise,,,,2020-10-27,Canada,Alberta,Lake Louise,,order,New,,,FALSE,1,2.49498E+12,7.61918E+12,0,0,0,0,0,0,0,0
Canada,Quebec,Montreal,,Hoodie,M1,2020-10-27,Canada,Quebec,Montreal,4.46952E+12,order,New,,,FALSE,1,2.49561E+12,7.62106E+12,54.99,0,0,54.99,0,2.75,57.74,1
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,XS,2020-10-28,Canada,Ontario,Mississauga,4.6145E+12,order,New,,,FALSE,1,2.49706E+12,7.6255E+12,35.97,0,0,35.97,0,4.68,40.65,3
Canada,Quebec,Montreal,,Hoodie,M2,2020-10-28,Canada,Quebec,Montreal,4.46952E+12,order,Returning,,,FALSE,1,2.49708E+12,7.62556E+12,64.99,0,0,64.99,0,3.25,68.24,1
Canada,Ontario,Toronto,,,,2020-10-28,Canada,Ontario,Oshawa,,order,New,,,FALSE,1,2.49806E+12,7.62964E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,Hoodie,XL,2020-10-28,Canada,Ontario,Oshawa,4.46952E+12,order,New,,,FALSE,1,2.49806E+12,7.62964E+12,74.99,0,0,74.99,0,9.75,84.74,1
Canada,Quebec,Montreal,,,,2020-10-28,Canada,Quebec,Montreal,,order,Returning,,,FALSE,1,2.49708E+12,7.62556E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,S,2020-10-28,Canada,Ontario,Mississauga,4.6145E+12,order,New,,,FALSE,1,2.49706E+12,7.6255E+12,54.6,0,0,54.6,0,7.1,61.7,4
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,M1,2020-10-28,Canada,Ontario,Mississauga,4.6145E+12,order,New,,,FALSE,1,2.49706E+12,7.6255E+12,31.98,0,0,31.98,0,4.16,36.14,2
Canada,Ontario,Oakville,,,,2020-10-28,Canada,Ontario,Oakville,,order,New,,,FALSE,1,2.49738E+12,7.6265E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Oakville,Clothing,3 Season Heated Coat,S,2020-10-28,Canada,Ontario,Oakville,1.85914E+12,order,New,,,FALSE,1,2.49738E+12,7.6265E+12,182.99,0,0,182.99,0,23.79,206.78,1
Canada,Ontario,Mississauga,,,,2020-10-28,Canada,Ontario,Mississauga,,order,New,,,FALSE,1,2.49706E+12,7.6255E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,M2,2020-10-28,Canada,Ontario,Mississauga,4.6145E+12,order,New,,,FALSE,1,2.49706E+12,7.6255E+12,37.18,0,0,37.18,0,4.83,42.01,2
Canada,Ontario,Grimsby ,,,,2020-10-29,Canada,Ontario,Grimsby ,,return,New,,,FALSE,1,2.49952E+12,7.63462E+12,0,0,-30.84,-30.84,0,0,-30.84,0
Canada,Manitoba,Dauphin,,,,2020-10-29,Canada,Manitoba,Dauphin,,order,New,,,FALSE,2,2.49921E+12,7.63322E+12,0,0,0,0,0,0,0,0
Canada,Ontario,Grimsby ,,,,2020-10-29,Canada,Ontario,Grimsby ,,return,New,,,FALSE,1,2.49952E+12,1.89792E+13,0,0,0,0,-5.99,-0.78,-6.77,0
Canada,Ontario,Grimsby ,,,,2020-10-29,Canada,Ontario,Grimsby ,,order,New,,,FALSE,1,2.49952E+12,7.63419E+12,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Grimsby ,,,,2020-10-29,Canada,Ontario,Grimsby ,,return,New,,,FALSE,1,2.49952E+12,1.89792E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Manitoba,Dauphin,Clothing,"High-Top Boots ""Don't Fall Off""",XS -  2 Boots Only,2020-10-29,Canada,Manitoba,Dauphin,1.94929E+12,order,New,,,FALSE,2,2.49921E+12,7.63322E+12,82.99,0,0,82.99,0,4.15,87.14,1
Canada,Ontario,Grimsby ,,,,2020-10-29,Canada,Ontario,Grimsby ,,return,New,,,FALSE,1,2.49952E+12,7.63462E+12,0,0,0,0,-5.99,-0.78,-6.77,0
Canada,Ontario,Grimsby ,,Medical Snuggie,S,2020-10-29,Canada,Ontario,Grimsby ,4.47367E+12,order,New,,,FALSE,1,2.49952E+12,7.63419E+12,27.29,0,0,27.29,0,3.55,30.84,1
Canada,Manitoba,Dauphin,Clothing,3 Season Heated Coat,S,2020-10-29,Canada,Manitoba,Dauphin,1.85914E+12,order,New,,,FALSE,2,2.49921E+12,7.63322E+12,182.99,0,0,182.99,0,9.15,192.14,1
Canada,Ontario,Burlington,,Hoodie,M1,2020-10-30,Canada,Ontario,Burlington,4.46952E+12,order,New,,,FALSE,1,2.50073E+12,7.63789E+12,54.99,0,0,54.99,0,7.15,62.14,1
Canada,Quebec,Montreal,,Hoodie,M1,2020-10-30,Canada,Quebec,Montreal,4.46952E+12,return,New,,,FALSE,1,2.49561E+12,7.63862E+12,0,0,-54.99,-54.99,0,-2.75,-57.74,0
Canada,Ontario,Burlington,,,,2020-10-30,Canada,Ontario,Burlington,,order,New,,,FALSE,1,2.50073E+12,7.63789E+12,0,0,0,0,0,0,0,0
Canada,Alberta,Calgary,,,,2020-10-30,Canada,Alberta,Calgary,0,order,New,,,FALSE,0,2.50058E+12,7.63741E+12,97.99,0,0,97.99,0,4.9,102.89,1
Canada,Alberta,Calgary,,,,2020-10-30,Canada,Alberta,Calgary,,order,New,,,FALSE,0,2.50058E+12,7.63741E+12,0,0,0,0,0,0,0,0
Canada,Quebec,Hampstead,,,,2020-11-01,Canada,Quebec,Hampstead,,order,New,,,FALSE,1,2.50321E+12,7.64523E+12,0,0,0,0,0,0,0,0
Canada,Quebec,Hampstead,,Hoodie,M1,2020-11-01,Canada,Quebec,Hampstead,4.46952E+12,order,New,,,FALSE,1,2.50321E+12,7.64523E+12,54.99,0,0,54.99,0,2.75,57.74,1
United States,New Jersey,Pequannock Township,,,,2020-11-02,United States,New Jersey,West Orange,,order,New,,,FALSE,1,2.50438E+12,7.64884E+12,0,0,0,0,20.29,0,20.29,0
Canada,Ontario,Etobicoke,Clothing,"High-Top Boots ""Don't Fall Off""",,2020-11-02,Canada,Ontario,Etobicoke,1.94929E+12,order,New,,,FALSE,1,2.50406E+12,7.64781E+12,99.99,0,0,99.99,0,13,112.99,1
Canada,Ontario,Etobicoke,,,,2020-11-02,Canada,Ontario,Etobicoke,,order,New,,,FALSE,1,2.50406E+12,7.64781E+12,0,0,0,0,0,0,0,0
United States,New Jersey,Pequannock Township,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-11-02,United States,New Jersey,West Orange,1.95713E+12,order,New,,,FALSE,1,2.50438E+12,7.64884E+12,152.89,0,0,152.89,0,0,152.89,1
Canada,Ontario,Belleville,,,,2020-11-03,Canada,Ontario,Belleville,,order,New,,,FALSE,0,3.02769E+12,1.0147E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Barrie,,,,2020-11-03,Canada,Ontario,Barrie,,order,New,,,FALSE,1,3.02739E+12,1.0146E+13,0,0,0,0,0,0,0,0
Canada,Alberta,Edmonton ,,,,2020-11-03,Canada,Alberta,Edmonton ,,order,New,,,FALSE,2,3.02731E+12,1.01457E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Belleville,,,,2020-11-03,Canada,Ontario,Belleville,0,order,New,,,FALSE,0,3.02769E+12,1.0147E+13,80.43,0,0,80.43,0,10.46,90.89,1
Canada,Alberta,Edmonton ,Clothing,3 Season Heated Coat,S,2020-11-03,Canada,Alberta,Edmonton ,1.85914E+12,order,New,,,FALSE,2,3.02731E+12,1.01457E+13,182.99,0,0,182.99,0,9.15,192.14,1
Canada,Alberta,Edmonton ,Clothing,"High-Top Boots ""Don't Fall Off""",S - 2 Boots Only,2020-11-03,Canada,Alberta,Edmonton ,1.94929E+12,order,New,,,FALSE,2,3.02731E+12,1.01457E+13,86.99,0,0,86.99,0,4.35,91.34,1
Canada,Ontario,Barrie,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2020-11-03,Canada,Ontario,Barrie,1.95713E+12,order,New,,,FALSE,1,3.02739E+12,1.0146E+13,150,0,0,150,0,19.5,169.5,1
