Billing country,Billing region,Billing city,Product type,Product title,Product variant title,Day,Shipping country,Shipping region,Shipping city,Product ID,Order or return,New or returning customer,Company name,Company location name,Is B2B order,Number of products bought together,Order ID,Sale ID,Gross sales,Discounts,Returns,Net sales,Shipping charges,Taxes,Total sales,Quantity ordered
Canada,Ontario,Perth,,,,2022-01-02,Canada,Ontario,Perth,,order,New,,,FALSE,1,4.26829E+12,1.36622E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Perth,Clothing,3 Season Heated Coat,S,2022-01-02,Canada,Ontario,Perth,1.85914E+12,order,New,,,FALSE,1,4.26829E+12,1.36622E+13,182.99,0,0,182.99,0,23.79,206.78,1
Canada,Ontario,Toronto,,Hoodie,L,2022-01-03,Canada,Ontario,Toronto,4.46952E+12,order,New,,,FALSE,1,4.2702E+12,1.36681E+13,69.99,0,0,69.99,0,9.1,79.09,1
Canada,Ontario,Toronto,,,,2022-01-03,Canada,Ontario,Toronto,,order,New,,,FALSE,1,4.2702E+12,1.36681E+13,0,0,0,0,0,0,0,0
United States,Michigan,Spring Lake,Clothing,3 Season Heated Coat,M2,2022-01-03,United States,Michigan,Spring Lake,1.85914E+12,return,New,,,FALSE,1,4.16682E+12,1.36681E+13,0,0,-205.99,-205.99,0,0,-205.99,0
Canada,Ontario,Oshawa,,Medical Snuggie,L,2022-01-04,Canada,Ontario,Oshawa,4.47367E+12,order,New,,,FALSE,1,4.27139E+12,1.36719E+13,41.24,0,0,41.24,0,5.36,46.6,1
Canada,Ontario,Port Hope,,Medical Snuggie,L,2022-01-04,Canada,Ontario,Port Hope,4.47367E+12,order,New,,,FALSE,1,4.27146E+12,1.36721E+13,41.24,0,0,41.24,0,5.36,46.6,1
Canada,Ontario,Port Hope,,,,2022-01-04,Canada,Ontario,Port Hope,,order,New,,,FALSE,1,4.27146E+12,1.36721E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Oshawa,,,,2022-01-04,Canada,Ontario,Oshawa,,order,New,,,FALSE,1,4.27139E+12,1.36719E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,S,2022-01-05,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,4.27237E+12,1.36749E+13,27.3,0,0,27.3,0,3.55,30.85,2
Canada,Ontario,Mississauga,,,,2022-01-05,Canada,Ontario,Mississauga,,order,Returning,,,FALSE,1,4.27237E+12,1.36749E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,M2,2022-01-05,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,4.27237E+12,1.36749E+13,55.77,0,0,55.77,0,7.25,63.02,3
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,M1,2022-01-05,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,4.27237E+12,1.36749E+13,47.97,0,0,47.97,0,6.24,54.21,3
United States,Washington,Medina,,,,2022-01-05,United States,Washington,Medina,,order,New,,,FALSE,1,4.27307E+12,1.36771E+13,0,0,0,0,19.99,0,19.99,0
United States,Washington,Medina,Clothing,3 Season Heated Coat,M2,2022-01-05,United States,Washington,Medina,1.85914E+12,order,New,,,FALSE,1,4.27307E+12,1.36771E+13,205.99,0,0,205.99,0,0,205.99,1
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,L,2022-01-05,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,4.27237E+12,1.36749E+13,61.95,0,0,61.95,0,8.05,70,3
Canada,Ontario,Mississauga,,Clinic Order Medical Snuggie,XL,2022-01-05,Canada,Ontario,Mississauga,4.6145E+12,order,Returning,,,FALSE,1,4.27237E+12,1.36749E+13,90.4,0,0,90.4,0,11.75,102.15,4
Canada,Ontario,St. Catharines,,Clinic Order Medical Snuggie,XS,2022-01-06,Canada,Ontario,St. Catharines,4.6145E+12,order,Returning,,,FALSE,1,4.27408E+12,1.36803E+13,23.98,0,0,23.98,0,3.12,27.1,0
United States,Michigan,Rochester Hiils,Clothing,3 Season Heated Coat,XL,2022-01-06,United States,Michigan,Rochester Hiils,1.85914E+12,return,New,,,FALSE,2,4.24193E+12,1.36816E+13,0,0,-225.49,-225.49,0,0,-225.49,0
Canada,Ontario,St. Catharines,,Clinic Order Medical Snuggie,XS,2022-01-06,Canada,Ontario,St. Catharines,4.6145E+12,order,Returning,,,FALSE,1,4.27408E+12,1.36803E+13,35.97,0,0,35.97,0,4.68,40.65,3
Canada,Ontario,St. Catharines,,Clinic Order Medical Snuggie,S,2022-01-06,Canada,Ontario,St. Catharines,4.6145E+12,order,Returning,,,FALSE,1,4.27408E+12,1.36803E+13,40.95,0,0,40.95,0,5.32,46.27,3
Canada,British Columbia,Surrey,,Medical Snuggie,L,2022-01-06,Canada,British Columbia,Surrey,4.47367E+12,order,Returning,,,FALSE,1,4.2732E+12,1.36776E+13,41.24,0,0,41.24,0,2.06,43.3,1
Canada,British Columbia,Lindell Beach,,,,2022-01-06,Canada,British Columbia,Lindell Beach,,order,Returning,,,FALSE,1,4.27421E+12,1.36807E+13,0,0,0,0,0,0,0,0
Canada,British Columbia,Lindell Beach,Clothing,3 Season Heated Coat,S,2022-01-06,Canada,British Columbia,Lindell Beach,1.85914E+12,order,Returning,,,FALSE,1,4.27421E+12,1.36807E+13,182.99,0,0,182.99,0,9.15,192.14,1
Canada,Ontario,St. Catharines,,Clinic Order Medical Snuggie,S,2022-01-06,Canada,Ontario,St. Catharines,4.6145E+12,order,Returning,,,FALSE,1,4.27408E+12,1.36803E+13,27.3,0,0,27.3,0,3.55,30.85,0
Canada,Ontario,Toronto,Clothing,3 Season Heated Coat,M2,2022-01-06,Canada,Ontario,Toronto,1.85914E+12,order,New,,,FALSE,1,4.27441E+12,1.36813E+13,205.99,0,0,205.99,0,26.78,232.77,1
Canada,Ontario,St. Catharines,,,,2022-01-06,Canada,Ontario,St. Catharines,,order,Returning,,,FALSE,1,4.27408E+12,1.36803E+13,0,0,0,0,0,0,0,0
United States,Michigan,Rochester Hiils,,Medical Snuggie,S,2022-01-06,United States,Michigan,Rochester Hiils,4.47367E+12,return,New,,,FALSE,2,4.24193E+12,1.36816E+13,0,0,-27.29,-27.29,0,0,-27.29,0
Canada,Ontario,Toronto,,,,2022-01-06,Canada,Ontario,Toronto,,order,New,,,FALSE,1,4.27441E+12,1.36813E+13,0,0,0,0,0,0,0,0
Canada,British Columbia,Surrey,,,,2022-01-06,Canada,British Columbia,Surrey,,order,Returning,,,FALSE,1,4.2732E+12,1.36776E+13,0,0,0,0,5.99,0.3,6.29,0
United States,Illinois,Vernon Hills,,,,2022-01-08,United States,Illinois,Vernon Hills,,order,New,,,FALSE,1,4.27665E+12,1.36881E+13,0,0,0,0,19.99,0,19.99,0
United States,Illinois,Vernon Hills,Clothing,3 Season Heated Coat,S,2022-01-08,United States,Illinois,Vernon Hills,1.85914E+12,order,New,,,FALSE,1,4.27665E+12,1.36881E+13,182.99,0,0,182.99,0,0,182.99,1
Canada,British Columbia,Port Alberni,,,,2022-01-09,Canada,British Columbia,Port Alberni,,order,New,,,FALSE,1,4.27836E+12,1.36931E+13,0,0,0,0,0,0,0,0
Canada,British Columbia,Port Alberni,,Medical Snuggie,M2,2022-01-09,Canada,British Columbia,Port Alberni,4.47367E+12,order,New,,,FALSE,1,4.27836E+12,1.36931E+13,74.38,0,0,74.38,0,3.72,78.1,2
United States,Washington,Seattle,Clothing,3 Season Heated Coat,M1,2022-01-10,United States,Washington,Seattle,1.85914E+12,return,New,,,FALSE,1,4.23401E+12,1.36959E+13,0,0,-196.99,-196.99,0,0,-196.99,0
United States,Washington,Seattle,Clothing,3 Season Heated Coat,S,2022-01-10,United States,Washington,Seattle,1.85914E+12,return,Returning,,,FALSE,1,4.25026E+12,1.36959E+13,0,0,-182.99,-182.99,0,0,-182.99,0
Canada,Ontario,Lasalle,,,,2022-01-11,Canada,Ontario,Lasalle,,order,New,,,FALSE,1,4.2808E+12,1.37007E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Lasalle,Clothing,3 Season Heated Coat,XS,2022-01-11,Canada,Ontario,Lasalle,1.85914E+12,order,New,,,FALSE,1,4.2808E+12,1.37007E+13,175.99,0,0,175.99,0,22.88,198.87,1
Canada,Ontario,Guelph,,Medical Snuggie,XL,2022-01-12,Canada,Ontario,Guelph,4.47367E+12,order,Returning,,,FALSE,1,4.28205E+12,1.37047E+13,45.19,0,0,45.19,0,5.87,51.06,1
Canada,Ontario,Guelph,,Medical Snuggie,M1,2022-01-12,Canada,Ontario,Guelph,4.47367E+12,order,Returning,,,FALSE,1,4.28205E+12,1.37047E+13,95.97,0,0,95.97,0,12.48,108.45,3
Canada,Ontario,Guelph,Clothing,3 Season Heated Coat,M1,2022-01-12,Canada,Ontario,Guelph,1.85914E+12,order,New,,,FALSE,1,4.28186E+12,1.37041E+13,196.99,-29.54,0,167.45,0,21.77,189.22,1
Canada,Ontario,Guelph,,,,2022-01-12,Canada,Ontario,Guelph,,order,Returning,,,FALSE,1,4.28205E+12,1.37047E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Guelph,,,,2022-01-12,Canada,Ontario,Guelph,,order,New,,,FALSE,1,4.28186E+12,1.37041E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Guelph,,Medical Snuggie,L,2022-01-12,Canada,Ontario,Guelph,4.47367E+12,order,Returning,,,FALSE,1,4.28205E+12,1.37047E+13,82.48,0,0,82.48,0,10.72,93.2,2
Canada,Ontario,Guelph,,Medical Snuggie,XS,2022-01-12,Canada,Ontario,Guelph,4.47367E+12,order,Returning,,,FALSE,1,4.28205E+12,1.37047E+13,95.96,0,0,95.96,0,12.47,108.43,4
Canada,Ontario,Guelph,,Medical Snuggie,M2,2022-01-12,Canada,Ontario,Guelph,4.47367E+12,order,Returning,,,FALSE,1,4.28205E+12,1.37047E+13,37.19,0,0,37.19,0,4.83,42.02,1
Canada,Ontario,Toronto,,,,2022-01-13,Canada,Ontario,Toronto,,order,Returning,,,FALSE,1,4.283E+12,1.37076E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,L,2022-01-13,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,4.283E+12,1.37076E+13,103.25,0,0,103.25,0,13.42,116.67,5
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,M1,2022-01-13,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,4.283E+12,1.37076E+13,79.95,0,0,79.95,0,10.39,90.34,5
Canada,Ontario,Guelph,,,,2022-01-13,Canada,Ontario,Guelph,,return,Returning,,,FALSE,1,4.28205E+12,1.37065E+13,0,0,-201.55,-201.55,0,0,-201.55,0
Canada,Ontario,Toronto,,Clinic Order Medical Snuggie,M2,2022-01-13,Canada,Ontario,Toronto,4.6145E+12,order,Returning,,,FALSE,1,4.283E+12,1.37076E+13,37.18,0,0,37.18,0,4.83,42.01,2
Canada,Ontario,Markham,,,,2022-01-13,Canada,Ontario,Markham,,return,Returning,,,FALSE,1,4.25356E+12,1.37065E+13,0,0,-5.65,-5.65,0,0,-5.65,0
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,XS,2022-01-14,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,4.2847E+12,1.37129E+13,55,0,0,55,0,0,55,4
United States,New Jersey,West Orange,,,,2022-01-14,United States,New Jersey,West Orange,,order,Returning,,,FALSE,1,4.2847E+12,1.37129E+13,0,0,0,0,21.25,0,21.25,0
Canada,Ontario,Azilda,Clothing,3 Season Heated Coat,L,2022-01-14,Canada,Ontario,Azilda,1.85914E+12,return,New,,,FALSE,1,4.21662E+12,1.37127E+13,0,0,-161.25,-161.25,0,-20.96,-182.21,0
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,M1,2022-01-14,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,4.2847E+12,1.37129E+13,187.5,0,0,187.5,0,0,187.5,10
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,M2,2022-01-14,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,4.2847E+12,1.37129E+13,212.5,0,0,212.5,0,0,212.5,10
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,XL,2022-01-14,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,4.2847E+12,1.37129E+13,50,0,0,50,0,0,50,2
United States,New Jersey,West Orange,,Custom Snuggie Reorder - West Orange Animal Hospital,L,2022-01-14,United States,New Jersey,West Orange,6.93786E+12,order,Returning,,,FALSE,1,4.2847E+12,1.37129E+13,112.5,0,0,112.5,0,0,112.5,5
Canada,Ontario,Belleville,,,,2022-01-15,Canada,Ontario,Belleville,0,order,Returning,,,FALSE,0,4.28634E+12,1.37178E+13,159.86,0,0,159.86,0,20.78,180.64,1
Canada,Ontario,Belleville,,,,2022-01-15,Canada,Ontario,Belleville,,order,Returning,,,FALSE,0,4.28634E+12,1.37178E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,Hoodie,L,2022-01-15,Canada,Ontario,Toronto,4.46952E+12,order,New,,,FALSE,1,4.28649E+12,1.37183E+13,69.99,0,0,69.99,0,9.1,79.09,1
Canada,Ontario,Toronto,,,,2022-01-15,Canada,Ontario,Toronto,,order,New,,,FALSE,1,4.28649E+12,1.37183E+13,0,0,0,0,0,0,0,0
Canada,Manitoba,Winnipeg,,,,2022-01-16,Canada,Manitoba,Winnipeg,,order,New,,,FALSE,1,4.28656E+12,1.37185E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Montréal,Clothing,3 Season Heated Coat,S,2022-01-16,Canada,Quebec,Montréal,1.85914E+12,order,New,,,FALSE,1,4.28696E+12,1.37196E+13,182.99,0,0,182.99,0,9.15,192.14,1
United States,Connecticut,Branford,,Hoodie,XL,2022-01-16,United States,Connecticut,Branford,4.46952E+12,order,New,,,FALSE,1,4.28735E+12,1.37208E+13,74.99,0,0,74.99,0,0,74.99,1
Canada,Quebec,Montréal,,,,2022-01-16,Canada,Quebec,Montréal,,order,New,,,FALSE,1,4.28696E+12,1.37196E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Waterford,,Medical Snuggie,M2,2022-01-16,Canada,Ontario,Waterford,4.47367E+12,order,New,,,FALSE,1,4.28697E+12,1.37196E+13,37.19,0,0,37.19,0,4.83,42.02,1
United States,Connecticut,Branford,,,,2022-01-16,United States,Connecticut,Branford,,order,New,,,FALSE,1,4.28735E+12,1.37208E+13,0,0,0,0,19.99,0,19.99,0
Canada,Manitoba,Winnipeg,Clothing,3 Season Heated Coat,M2,2022-01-16,Canada,Manitoba,Winnipeg,1.85914E+12,order,New,,,FALSE,1,4.28656E+12,1.37185E+13,205.99,0,0,205.99,0,10.3,216.29,1
Canada,Ontario,Waterford,,,,2022-01-16,Canada,Ontario,Waterford,,order,New,,,FALSE,1,4.28697E+12,1.37196E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Toronto,Clothing,3 Season Heated Coat,L,2022-01-17,Canada,Ontario,Toronto,1.85914E+12,order,New,,,FALSE,1,4.2882E+12,1.37233E+13,214.99,-32.24,0,182.75,0,23.76,206.51,1
Canada,Ontario,London,,Hoodie,M2,2022-01-17,Canada,Ontario,London,4.46952E+12,order,New,,,FALSE,1,4.28865E+12,1.37247E+13,64.99,0,0,64.99,0,8.45,73.44,1
Canada,Ontario,London,,,,2022-01-17,Canada,Ontario,London,,order,New,,,FALSE,1,4.28865E+12,1.37247E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Toronto,,,,2022-01-17,Canada,Ontario,Toronto,,order,New,,,FALSE,1,4.2882E+12,1.37233E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Palgrave,,,,2022-01-18,Canada,Ontario,Palgrave,,order,New,,,FALSE,1,4.29034E+12,1.37297E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,Ontario,Severn Bridge,,,,2022-01-18,Canada,Ontario,Severn Bridge,,order,New,,,FALSE,1,4.28996E+12,1.37285E+13,0,0,0,0,5.99,0.78,6.77,0
Canada,British Columbia,squamish,,Trench Coat,L,2022-01-18,Canada,British Columbia,squamish,4.46952E+12,return,New,,,FALSE,1,4.24226E+12,1.3727E+13,0,0,-76.49,-76.49,0,-3.82,-80.31,0
Canada,Ontario,Palgrave,,Medical Snuggie,L,2022-01-18,Canada,Ontario,Palgrave,4.47367E+12,order,New,,,FALSE,1,4.29034E+12,1.37297E+13,41.24,-6.18,0,35.06,0,4.56,39.62,1
Canada,Ontario,Severn Bridge,,Medical Snuggie,M2,2022-01-18,Canada,Ontario,Severn Bridge,4.47367E+12,order,New,,,FALSE,1,4.28996E+12,1.37285E+13,37.19,0,0,37.19,0,4.83,42.02,1
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,L,2022-01-19,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,4.29178E+12,1.37343E+13,103.25,0,0,103.25,0,13.42,116.67,5
Canada,Ontario,Owen Sound,,,,2022-01-19,Canada,Ontario,Owen Sound,,order,Returning,,,FALSE,1,4.29178E+12,1.37343E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,XS,2022-01-19,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,4.29178E+12,1.37343E+13,11.99,0,0,11.99,0,1.56,13.55,1
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,S,2022-01-19,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,4.29178E+12,1.37343E+13,13.65,0,0,13.65,0,1.77,15.42,1
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,M2,2022-01-19,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,4.29178E+12,1.37343E+13,74.36,0,0,74.36,0,9.67,84.03,4
Canada,Ontario,Owen Sound,,Clinic Order Medical Snuggie,M1,2022-01-19,Canada,Ontario,Owen Sound,4.6145E+12,order,Returning,,,FALSE,1,4.29178E+12,1.37343E+13,15.99,0,0,15.99,0,2.08,18.07,1
Canada,Ontario,Severn,,Clinic Order Medical Snuggie,M1,2022-01-20,Canada,Ontario,Severn,4.6145E+12,order,Returning,,,FALSE,1,4.29535E+12,1.37464E+13,31.98,0,0,31.98,0,4.16,36.14,2
Canada,Ontario,Severn,,Clinic Order Medical Snuggie,M2,2022-01-20,Canada,Ontario,Severn,4.6145E+12,order,Returning,,,FALSE,1,4.29535E+12,1.37464E+13,74.36,0,0,74.36,0,9.67,84.03,4
Canada,Ontario,Severn,,Clinic Order Medical Snuggie,XL,2022-01-20,Canada,Ontario,Severn,4.6145E+12,order,Returning,,,FALSE,1,4.29535E+12,1.37464E+13,22.6,0,0,22.6,0,2.94,25.54,1
Canada,British Columbia,nanaimo,,,,2022-01-20,Canada,British Columbia,nanaimo,,order,Returning,,,FALSE,2,4.29604E+12,1.37487E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Osgoode,,,,2022-01-20,Canada,Ontario,Kanata,,order,New,,,FALSE,1,4.29553E+12,1.3747E+13,0,0,0,0,0,0,0,0
Canada,British Columbia,nanaimo,,Clinic Order Medical Snuggie,S,2022-01-20,Canada,British Columbia,nanaimo,4.6145E+12,order,Returning,,,FALSE,2,4.29604E+12,1.37487E+13,81.9,0,0,81.9,0,4.1,86,6
Canada,British Columbia,nanaimo,,Clinic Order Medical Snuggie,XS,2022-01-20,Canada,British Columbia,nanaimo,4.6145E+12,order,Returning,,,FALSE,2,4.29604E+12,1.37487E+13,47.96,0,0,47.96,0,2.4,50.36,4
Canada,Ontario,Severn,,,,2022-01-20,Canada,Ontario,Severn,,order,Returning,,,FALSE,1,4.29535E+12,1.37464E+13,0,0,0,0,0,0,0,0
Canada,British Columbia,nanaimo,,Clinic Order Medical Snuggie,L,2022-01-20,Canada,British Columbia,nanaimo,4.6145E+12,order,Returning,,,FALSE,2,4.29604E+12,1.37487E+13,82.6,0,0,82.6,0,4.13,86.73,4
Canada,Ontario,Severn,,Clinic Order Medical Snuggie,L,2022-01-20,Canada,Ontario,Severn,4.6145E+12,order,Returning,,,FALSE,1,4.29535E+12,1.37464E+13,82.6,0,0,82.6,0,10.74,93.34,4
Canada,British Columbia,nanaimo,,Medical Snuggie,L,2022-01-20,Canada,British Columbia,nanaimo,4.47367E+12,order,Returning,,,FALSE,2,4.29604E+12,1.37487E+13,123.72,0,0,123.72,0,6.19,129.91,3
Canada,Ontario,Osgoode,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2022-01-20,Canada,Ontario,Kanata,1.95713E+12,order,New,,,FALSE,1,4.29553E+12,1.3747E+13,150,0,0,150,0,19.5,169.5,1
Canada,British Columbia,Fort Langley,,,,2022-01-21,Canada,British Columbia,Fort Langley,,order,New,,,FALSE,1,4.29765E+12,1.37539E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Montréal,,,,2022-01-21,Canada,Quebec,Montréal,,order,New,,,FALSE,1,4.29732E+12,1.37528E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Montréal,Clothing,3 Season Heated Coat,M2,2022-01-21,Canada,Quebec,Montréal,1.85914E+12,order,New,,,FALSE,1,4.29732E+12,1.37528E+13,205.99,0,0,205.99,0,10.3,216.29,1
Canada,British Columbia,Fort Langley,Clothing,3 Season Heated Coat,S,2022-01-21,Canada,British Columbia,Fort Langley,1.85914E+12,order,New,,,FALSE,1,4.29765E+12,1.37539E+13,182.99,-36.59,0,146.4,0,7.32,153.72,1
Canada,Quebec,Boucherville,,,,2022-01-22,Canada,Quebec,Boucherville,,order,New,,,FALSE,1,4.2983E+12,1.37559E+13,0,0,0,0,0,0,0,0
Canada,Quebec,Boucherville,Clothing,3 Season Heated Coat,M2,2022-01-22,Canada,Quebec,Boucherville,1.85914E+12,order,New,,,FALSE,1,4.2983E+12,1.37559E+13,205.99,0,0,205.99,0,10.3,216.29,1
Canada,Ontario,Fort Frances,Clothing,3 Season Heated Coat,S,2022-01-22,Canada,Ontario,Fort Frances,1.85914E+12,order,New,,,FALSE,1,4.29855E+12,1.37567E+13,182.99,0,0,182.99,0,23.79,206.78,1
Canada,Ontario,Fort Frances,,,,2022-01-22,Canada,Ontario,Fort Frances,,order,New,,,FALSE,1,4.29855E+12,1.37567E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Cambridge,,Clinic Order Medical Snuggie,XL,2022-01-24,Canada,Ontario,Cambridge,4.6145E+12,order,Returning,,,FALSE,1,4.30108E+12,1.37643E+13,67.8,0,0,67.8,0,8.81,76.61,3
Canada,Ontario,Fonthill,,,,2022-01-24,Canada,Ontario,Fonthill,,order,Returning,,,FALSE,1,4.30129E+12,1.37651E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Fonthill,,Clinic Order Medical Snuggie,M1,2022-01-24,Canada,Ontario,Fonthill,4.6145E+12,order,Returning,,,FALSE,1,4.30129E+12,1.37651E+13,15.99,0,0,15.99,0,2.08,18.07,1
Canada,Ontario,Wasaga Beach,Clothing,DOGORA™ Clinic Starter Kit,Starter Kit,2022-01-24,Canada,Ontario,Wasaga Beach,1.95713E+12,order,New,,,FALSE,1,4.30114E+12,1.37645E+13,150,0,0,150,0,19.5,169.5,1
Canada,Ontario,Fonthill,,Clinic Order Medical Snuggie,S,2022-01-24,Canada,Ontario,Fonthill,4.6145E+12,order,Returning,,,FALSE,1,4.30129E+12,1.37651E+13,81.9,0,0,81.9,0,10.65,92.55,6
Canada,Ontario,Cambridge,,,,2022-01-24,Canada,Ontario,Cambridge,,order,Returning,,,FALSE,1,4.30108E+12,1.37643E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Cambridge,,Clinic Order Medical Snuggie,XS,2022-01-24,Canada,Ontario,Cambridge,4.6145E+12,order,Returning,,,FALSE,1,4.30108E+12,1.37643E+13,71.94,0,0,71.94,0,9.35,81.29,6
Canada,Ontario,Cambridge,,Clinic Order Medical Snuggie,M2,2022-01-24,Canada,Ontario,Cambridge,4.6145E+12,order,Returning,,,FALSE,1,4.30108E+12,1.37643E+13,92.95,0,0,92.95,0,12.08,105.03,5
Canada,Ontario,Cambridge,,Clinic Order Medical Snuggie,S,2022-01-24,Canada,Ontario,Cambridge,4.6145E+12,order,Returning,,,FALSE,1,4.30108E+12,1.37643E+13,136.5,0,0,136.5,0,17.75,154.25,10
Canada,Ontario,Fonthill,,Clinic Order Medical Snuggie,XL,2022-01-24,Canada,Ontario,Fonthill,4.6145E+12,order,Returning,,,FALSE,1,4.30129E+12,1.37651E+13,22.6,0,0,22.6,0,2.94,25.54,1
Canada,Ontario,Cambridge,,Clinic Order Medical Snuggie,L,2022-01-24,Canada,Ontario,Cambridge,4.6145E+12,order,Returning,,,FALSE,1,4.30108E+12,1.37643E+13,61.95,0,0,61.95,0,8.05,70,3
Canada,Ontario,Fonthill,,Clinic Order Medical Snuggie,XS,2022-01-24,Canada,Ontario,Fonthill,4.6145E+12,order,Returning,,,FALSE,1,4.30129E+12,1.37651E+13,11.99,0,0,11.99,0,1.56,13.55,1
Canada,Ontario,Fonthill,,Clinic Order Medical Snuggie,L,2022-01-24,Canada,Ontario,Fonthill,4.6145E+12,order,Returning,,,FALSE,1,4.30129E+12,1.37651E+13,20.65,0,0,20.65,0,2.68,23.33,1
Canada,Ontario,Wasaga Beach,,,,2022-01-24,Canada,Ontario,Wasaga Beach,,order,New,,,FALSE,1,4.30114E+12,1.37645E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Burlington,,,,2022-01-25,Canada,Ontario,Burlington,,order,Returning,,,FALSE,1,4.30285E+12,1.37702E+13,0,0,0,0,0,0,0,0
Canada,Ontario,Burlington,Clothing,3 Season Heated Coat,M1,2022-01-25,Canada,Ontario,Burlington,1.85914E+12,order,Returning,,,FALSE,1,4.30285E+12,1.37702E+13,196.99,0,0,196.99,0,25.61,222.6,1
Canada,Ontario,Kitchener,,Clinic Order Medical Snuggie,S,2022-01-26,Canada,Ontario,Kitchener,4.6145E+12,order,New,,,FALSE,1,4.30378E+12,1.37733E+13,13.65,0,0,13.65,0,1.77,15.42,1
Canada,Ontario,Kitchener,,Clinic Order Medical Snuggie,XL,2022-01-26,Canada,Ontario,Kitchener,4.6145E+12,order,New,,,FALSE,1,4.30378E+12,1.37733E+13,67.8,0,0,67.8,0,8.81,76.61,3
Canada,Ontario,Kitchener,,Clinic Order Medical Snuggie,XS,2022-01-26,Canada,Ontario,Kitchener,4.6145E+12,order,New,,,FALSE,1,4.30378E+12,1.37733E+13,35.97,0,0,35.97,0,4.68,40.65,3
United States,District of Columbia,Washington ,Clothing,3 Season Heated Coat,S,2022-01-26,United States,District of Columbia,Washington ,1.85914E+12,order,New,,,FALSE,1,4.30443E+12,1.37755E+13,182.99,0,0,182.99,0,0,182.99,1
Canada,Ontario,Kitchener,,,,2022-01-26,Canada,Ontario,Kitchener,,order,New,,,FALSE,1,4.30378E+12,1.37733E+13,0,0,0,0,0,0,0,0
United States,District of Columbia,Washington ,Clothing,3 Season Heated Coat,XL,2022-01-26,United States,District of Columbia,Washington ,1.85914E+12,order,New,,,FALSE,1,4.30443E+12,1.37755E+13,225.49,0,0,225.49,0,0,225.49,1
Canada,Ontario,Kitchener,,Clinic Order Medical Snuggie,M2,2022-01-26,Canada,Ontario,Kitchener,4.6145E+12,order,New,,,FALSE,1,4.30378E+12,1.37733E+13,55.77,0,0,55.77,0,7.25,63.02,3
